t,p,tf,noise_percentage
6,6,1,10
13,13,1,10
0,0,1,10
13,13,1,10
9,9,1,10
9,1,0,10
7,7,1,10
13,13,1,10
9,9,1,10
6,6,1,10
3,3,1,10
6,6,1,10
1,1,1,10
5,1,0,10
3,3,1,10
6,6,1,10
4,4,1,10
4,4,1,10
13,13,1,10
8,8,1,10
13,13,1,10
5,5,1,10
12,12,1,10
8,8,1,10
14,14,1,10
0,0,1,10
8,8,1,10
14,14,1,10
6,6,1,10
1,1,1,10
12,12,1,10
0,0,1,10
12,12,1,10
0,0,1,10
7,7,1,10
8,8,1,10
10,10,1,10
13,13,1,10
10,10,1,10
6,6,1,10
5,5,1,10
12,12,1,10
13,13,1,10
3,3,1,10
5,5,1,10
4,4,1,10
10,10,1,10
14,14,1,10
2,2,1,10
8,8,1,10
7,7,1,10
5,5,1,10
10,10,1,10
2,2,1,10
7,7,1,10
5,5,1,10
10,10,1,10
2,2,1,10
11,11,1,10
13,13,1,10
7,7,1,10
7,7,1,10
1,1,1,10
2,2,1,10
3,3,1,10
3,3,1,10
11,11,1,10
1,1,1,10
12,12,1,10
7,7,1,10
12,12,1,10
2,2,1,10
4,4,1,10
14,14,1,10
2,2,1,10
14,14,1,10
4,4,1,10
4,4,1,10
3,3,1,10
0,0,1,10
10,10,1,10
6,14,0,10
13,13,1,10
5,5,1,10
11,11,1,10
6,6,1,10
3,3,1,10
5,5,1,10
13,13,1,10
1,1,1,10
7,7,1,10
10,10,1,10
1,1,1,10
13,13,1,10
6,6,1,10
11,11,1,10
6,6,1,10
7,7,1,10
10,10,1,10
7,7,1,10
2,2,1,10
0,0,1,10
5,5,1,10
1,1,1,10
10,10,1,10
3,3,1,10
13,13,1,10
13,13,1,10
1,1,1,10
2,2,1,10
1,1,1,10
10,10,1,10
4,4,1,10
2,2,1,10
5,5,1,10
4,4,1,10
0,0,1,10
7,7,1,10
7,7,1,10
1,1,1,10
11,11,1,10
4,4,1,10
1,1,1,10
3,3,1,10
3,3,1,10
14,14,1,10
11,11,1,10
0,0,1,10
0,0,1,10
14,14,1,10
14,14,1,10
13,13,1,10
5,5,1,10
13,13,1,10
2,2,1,10
3,3,1,10
8,8,1,10
9,9,1,10
6,11,0,10
13,13,1,10
8,8,1,10
11,11,1,10
8,8,1,10
8,8,1,10
6,6,1,10
1,1,1,10
6,6,1,10
4,4,1,10
5,5,1,10
14,14,1,10
8,8,1,10
9,9,1,10
5,5,1,10
12,12,1,10
13,13,1,10
11,11,1,10
11,11,1,10
10,10,1,10
11,11,1,10
12,12,1,10
4,4,1,10
4,4,1,10
2,2,1,10
2,2,1,10
11,11,1,10
1,1,1,10
3,3,1,10
3,3,1,10
7,7,1,10
4,4,1,10
10,10,1,10
3,3,1,10
6,6,1,10
5,5,1,10
8,8,1,10
2,2,1,10
11,11,1,10
3,3,1,10
0,0,1,10
11,11,1,10
1,1,1,10
7,7,1,10
13,13,1,10
12,12,1,10
5,5,1,10
13,13,1,10
13,13,1,10
7,7,1,10
8,1,0,10
10,10,1,10
11,11,1,10
9,9,1,10
13,13,1,10
2,2,1,10
3,3,1,10
3,3,1,10
11,11,1,10
5,5,1,10
12,12,1,10
10,10,1,10
0,0,1,10
0,0,1,10
3,3,1,10
3,3,1,10
12,12,1,10
6,6,1,10
6,6,1,10
6,6,1,10
11,11,1,10
2,2,1,10
6,6,1,10
13,13,1,10
13,13,1,10
9,9,1,10
4,4,1,10
2,2,1,10
2,2,1,10
6,6,1,10
8,8,1,10
14,14,1,10
6,6,1,10
3,3,1,10
5,5,1,10
1,1,1,10
11,11,1,10
5,5,1,10
14,14,1,10
14,14,1,10
9,9,1,10
13,13,1,10
2,2,1,10
1,1,1,10
2,2,1,10
12,12,1,10
3,3,1,10
1,1,1,10
8,8,1,10
3,3,1,10
1,1,1,10
4,4,1,10
13,13,1,10
9,9,1,10
14,14,1,10
12,12,1,10
10,10,1,10
13,13,1,10
10,10,1,10
9,9,1,10
9,9,1,10
5,5,1,10
3,3,1,10
13,13,1,10
11,11,1,10
5,5,1,10
7,7,1,10
2,2,1,10
12,12,1,10
6,6,1,10
6,6,1,10
11,11,1,10
11,11,1,10
13,13,1,10
13,13,1,10
14,14,1,10
2,2,1,10
14,14,1,10
11,11,1,10
8,8,1,10
2,2,1,10
8,8,1,10
0,0,1,10
14,14,1,10
0,0,1,10
11,11,1,10
10,10,1,10
8,8,1,10
11,11,1,10
3,3,1,10
9,9,1,10
3,3,1,10
9,9,1,10
3,3,1,10
14,14,1,10
12,12,1,10
5,5,1,10
13,13,1,10
12,12,1,10
11,11,1,10
12,12,1,10
3,3,1,10
9,9,1,10
11,11,1,10
13,13,1,10
2,2,1,10
9,9,1,10
12,12,1,10
1,1,1,10
7,7,1,10
14,14,1,10
2,2,1,10
1,1,1,10
1,1,1,10
11,11,1,10
11,11,1,10
0,0,1,10
13,13,1,10
5,5,1,10
7,7,1,10
9,9,1,10
9,9,1,10
10,10,1,10
8,8,1,10
11,11,1,10
10,10,1,10
0,0,1,10
14,14,1,10
4,4,1,10
8,8,1,10
10,10,1,10
1,1,1,10
4,4,1,10
11,11,1,10
14,14,1,10
13,13,1,10
8,8,1,10
14,14,1,10
10,10,1,10
0,0,1,10
4,4,1,10
4,4,1,10
12,12,1,10
9,9,1,10
8,8,1,10
6,11,0,10
0,0,1,10
14,14,1,10
0,0,1,10
12,12,1,10
13,13,1,10
6,6,1,10
0,0,1,10
6,6,1,10
13,13,1,10
8,1,0,10
8,8,1,10
4,4,1,10
9,9,1,10
14,14,1,10
9,9,1,10
14,14,1,10
3,3,1,10
5,5,1,10
4,4,1,10
7,7,1,10
13,13,1,10
1,1,1,10
2,2,1,10
1,1,1,10
6,6,1,10
7,7,1,10
10,10,1,10
9,9,1,10
11,11,1,10
10,10,1,10
4,4,1,10
14,14,1,10
7,7,1,10
7,7,1,10
1,1,1,10
6,6,1,10
6,6,1,10
6,6,1,10
11,11,1,10
9,9,1,10
5,5,1,10
12,12,1,10
9,9,1,10
14,14,1,10
3,3,1,10
13,13,1,10
7,7,1,10
2,2,1,10
10,10,1,10
1,1,1,10
13,13,1,10
4,4,1,10
1,1,1,10
3,3,1,10
4,4,1,10
10,10,1,10
5,5,1,10
12,12,1,10
3,3,1,10
3,3,1,10
7,7,1,10
14,14,1,10
6,14,0,10
12,12,1,10
11,11,1,10
0,0,1,10
1,1,1,10
7,7,1,10
10,10,1,10
13,13,1,10
10,10,1,10
5,5,1,10
6,6,1,10
1,1,1,10
13,13,1,10
3,3,1,10
7,7,1,10
13,13,1,10
6,6,1,10
11,11,1,10
12,12,1,10
12,12,1,10
11,11,1,10
5,5,1,10
2,2,1,10
0,0,1,10
14,14,1,10
5,5,1,10
11,11,1,10
8,8,1,10
1,1,1,10
13,13,1,10
8,8,1,10
8,8,1,10
10,10,1,10
2,2,1,10
10,10,1,10
0,0,1,10
2,2,1,10
4,4,1,10
0,0,1,10
4,4,1,10
0,0,1,10
6,6,1,10
7,7,1,10
5,1,0,10
13,13,1,10
14,14,1,10
1,1,1,10
2,2,1,10
13,13,1,10
9,9,1,10
13,13,1,10
0,0,1,10
0,0,1,10
2,2,1,10
5,5,1,10
2,2,1,10
12,12,1,10
3,3,1,10
7,7,1,10
7,7,1,10
6,6,1,10
14,14,1,10
5,5,1,10
13,13,1,10
2,2,1,10
11,11,1,10
6,6,1,10
11,11,1,10
4,4,1,10
0,0,1,10
7,7,1,10
5,5,1,10
6,6,1,10
5,5,1,10
12,12,1,10
1,1,1,10
0,0,1,10
3,3,1,10
12,12,1,10
0,0,1,10
4,4,1,10
2,2,1,10
7,7,1,10
12,12,1,10
7,7,1,10
9,9,1,10
1,1,1,10
14,14,1,10
2,2,1,10
12,12,1,10
9,9,1,10
10,10,1,10
10,10,1,10
2,2,1,10
1,1,1,10
7,7,1,10
12,12,1,10
2,2,1,10
2,2,1,10
4,4,1,10
13,13,1,10
3,3,1,10
7,7,1,10
9,9,1,10
4,4,1,10
11,11,1,10
1,1,1,10
1,1,1,10
3,3,1,10
14,14,1,10
4,4,1,10
5,5,1,10
13,13,1,10
6,6,1,10
10,10,1,10
6,11,0,10
4,4,1,10
11,11,1,10
3,3,1,10
9,9,1,10
5,5,1,10
10,10,1,10
9,9,1,10
3,3,1,10
0,0,1,10
4,4,1,10
9,9,1,10
0,0,1,10
10,10,1,10
11,11,1,10
11,11,1,10
5,5,1,10
5,5,1,10
7,7,1,10
3,3,1,10
4,4,1,10
0,0,1,10
13,13,1,10
11,11,1,10
9,9,1,10
9,9,1,10
1,1,1,10
13,13,1,10
11,11,1,10
5,5,1,10
5,5,1,10
4,4,1,10
9,9,1,10
12,12,1,10
1,1,1,10
8,8,1,10
7,7,1,10
6,6,1,10
11,11,1,10
7,7,1,10
8,8,1,10
11,11,1,10
2,2,1,10
10,10,1,10
12,12,1,10
13,13,1,10
1,1,1,10
13,13,1,10
6,6,1,10
11,11,1,10
0,0,1,10
8,8,1,10
10,10,1,10
10,10,1,10
9,9,1,10
8,8,1,10
2,2,1,10
10,10,1,10
14,14,1,10
5,5,1,10
4,4,1,10
10,10,1,10
5,5,1,10
8,8,1,10
14,14,1,10
12,12,1,10
13,13,1,10
14,14,1,10
12,12,1,10
8,8,1,10
5,5,1,10
2,2,1,10
1,1,1,10
2,2,1,10
9,9,1,10
8,8,1,10
13,13,1,10
7,7,1,10
14,14,1,10
10,10,1,10
3,3,1,10
1,1,1,10
10,10,1,10
5,5,1,10
7,7,1,10
3,3,1,10
13,13,1,10
13,0,0,10
5,5,1,10
2,2,1,10
13,13,1,10
14,14,1,10
6,6,1,10
3,3,1,10
7,7,1,10
14,14,1,10
9,9,1,10
3,3,1,10
14,14,1,10
0,0,1,10
1,1,1,10
7,7,1,10
7,7,1,10
9,9,1,10
8,8,1,10
9,9,1,10
10,10,1,10
5,5,1,10
6,6,1,10
2,2,1,10
7,7,1,10
14,14,1,10
14,14,1,10
12,12,1,10
9,9,1,10
12,12,1,10
11,11,1,10
1,1,1,10
4,4,1,10
0,0,1,10
1,1,1,10
8,8,1,10
11,11,1,10
0,0,1,10
1,1,1,10
7,7,1,10
5,5,1,10
0,0,1,10
11,11,1,10
14,14,1,10
1,1,1,10
10,10,1,10
3,3,1,10
9,9,1,10
0,0,1,10
11,11,1,10
14,14,1,10
2,2,1,10
10,10,1,10
8,8,1,10
5,5,1,10
11,11,1,10
7,7,1,10
7,7,1,10
1,1,1,10
4,4,1,10
9,9,1,10
10,10,1,10
6,6,1,10
12,12,1,10
1,1,1,10
11,11,1,10
6,6,1,10
6,6,1,10
11,11,1,10
10,10,1,10
11,11,1,10
4,4,1,10
4,4,1,10
3,3,1,10
14,14,1,10
8,8,1,10
9,9,1,10
7,7,1,10
12,12,1,10
8,8,1,10
11,11,1,10
10,10,1,10
13,13,1,10
7,7,1,10
14,14,1,10
10,10,1,10
4,4,1,10
12,12,1,10
4,4,1,10
0,0,1,10
9,9,1,10
7,7,1,10
12,12,1,10
9,9,1,10
5,5,1,10
13,13,1,10
9,9,1,10
6,6,1,10
12,12,1,10
11,11,1,10
8,8,1,10
13,13,1,10
14,14,1,10
4,4,1,10
5,5,1,10
8,8,1,10
13,13,1,10
7,7,1,10
5,5,1,10
9,9,1,10
12,12,1,10
8,8,1,10
8,8,1,10
3,3,1,10
2,2,1,10
12,12,1,10
8,8,1,10
14,14,1,10
6,6,1,10
2,2,1,10
8,8,1,10
13,13,1,10
12,12,1,10
0,0,1,10
9,9,1,10
3,3,1,10
4,4,1,10
12,12,1,10
2,2,1,10
9,9,1,10
7,7,1,10
3,3,1,10
5,5,1,10
8,8,1,10
8,8,1,10
0,0,1,10
13,13,1,10
9,9,1,10
12,12,1,10
6,6,1,10
0,0,1,10
10,10,1,10
10,10,1,10
7,7,1,10
8,8,1,10
3,3,1,10
4,4,1,10
12,12,1,10
9,9,1,10
3,3,1,10
9,9,1,10
12,12,1,10
1,1,1,10
10,10,1,10
11,11,1,10
12,12,1,10
1,1,1,10
1,1,1,10
0,0,1,10
2,2,1,10
9,9,1,10
3,3,1,10
6,6,1,10
11,11,1,10
9,9,1,10
4,4,1,10
7,7,1,10
12,12,1,10
12,12,1,10
5,5,1,10
10,10,1,10
12,12,1,10
10,10,1,10
9,9,1,10
6,10,0,10
12,12,1,10
6,11,0,10
0,0,1,10
12,12,1,10
11,11,1,10
0,0,1,10
10,10,1,10
5,5,1,10
13,13,1,10
12,12,1,10
1,1,1,10
7,7,1,10
3,3,1,10
12,12,1,10
9,9,1,10
12,12,1,10
9,9,1,10
12,12,1,10
10,10,1,10
13,13,1,10
0,0,1,10
9,9,1,10
9,9,1,10
0,0,1,10
8,8,1,10
12,12,1,10
9,9,1,10
9,9,1,10
11,11,1,10
3,3,1,10
0,0,1,10
8,8,1,10
8,8,1,10
12,12,1,10
4,4,1,10
1,1,1,10
3,3,1,10
3,3,1,10
10,10,1,10
12,12,1,10
7,7,1,10
4,4,1,10
0,0,1,10
1,1,1,10
12,12,1,10
8,8,1,10
14,14,1,10
4,4,1,10
9,9,1,10
12,12,1,10
12,12,1,10
7,7,1,10
8,1,0,10
3,3,1,10
3,3,1,10
4,4,1,10
5,5,1,10
8,4,0,10
10,10,1,10
0,0,1,10
4,4,1,10
5,12,0,10
12,12,1,10
9,9,1,10
7,7,1,10
13,13,1,10
11,11,1,10
8,8,1,10
2,2,1,10
8,8,1,10
12,12,1,10
7,7,1,10
4,4,1,10
9,9,1,10
8,8,1,10
8,8,1,10
13,13,1,10
11,11,1,10
0,0,1,10
8,8,1,10
5,5,1,10
4,4,1,10
2,2,1,10
4,4,1,10
10,10,1,10
9,9,1,10
14,14,1,10
3,3,1,10
11,11,1,10
14,14,1,10
4,4,1,10
8,8,1,10
14,14,1,10
4,4,1,10
13,13,1,10
12,12,1,10
14,14,1,10
11,11,1,10
5,5,1,10
6,6,1,10
5,5,1,10
10,10,1,10
3,3,1,10
0,0,1,10
6,6,1,10
3,3,1,10
0,0,1,10
4,4,1,10
0,0,1,10
4,4,1,10
5,5,1,10
5,5,1,10
9,9,1,10
7,7,1,10
4,4,1,10
0,0,1,10
12,12,1,10
7,7,1,10
3,3,1,10
6,6,1,10
10,10,1,10
13,13,1,10
4,4,1,10
3,3,1,10
6,6,1,10
3,3,1,10
5,5,1,10
8,8,1,10
3,3,1,10
0,0,1,10
13,13,1,10
10,10,1,10
14,14,1,10
12,12,1,10
3,3,1,10
9,9,1,10
11,11,1,10
8,8,1,10
9,9,1,10
0,0,1,10
9,9,1,10
6,6,1,10
1,1,1,10
12,12,1,10
14,14,1,10
2,2,1,10
4,4,1,10
9,9,1,10
5,5,1,10
12,12,1,10
9,9,1,10
11,11,1,10
1,1,1,10
1,1,1,10
10,10,1,10
4,4,1,10
3,3,1,10
9,9,1,10
5,5,1,10
12,12,1,10
5,5,1,10
12,12,1,10
2,2,1,10
9,9,1,10
8,8,1,10
2,2,1,10
0,0,1,10
6,6,1,10
14,14,1,10
0,0,1,10
3,3,1,10
1,1,1,10
9,9,1,10
13,13,1,10
8,8,1,10
1,1,1,10
5,5,1,10
10,10,1,10
4,4,1,10
8,8,1,10
7,7,1,10
12,12,1,10
5,5,1,10
7,7,1,10
2,2,1,10
8,8,1,10
5,5,1,10
9,9,1,10
6,6,1,10
7,7,1,10
7,7,1,10
6,6,1,10
8,8,1,10
8,8,1,10
10,10,1,10
11,11,1,10
8,8,1,10
1,1,1,10
1,1,1,10
10,10,1,10
9,9,1,10
4,4,1,10
3,3,1,10
0,0,1,10
7,7,1,10
7,7,1,10
5,5,1,10
2,2,1,10
9,9,1,10
10,10,1,10
10,10,1,10
13,13,1,10
4,4,1,10
9,9,1,10
8,8,1,10
10,10,1,10
3,3,1,10
13,13,1,10
10,10,1,10
10,10,1,10
6,6,1,10
8,8,1,10
7,7,1,10
14,14,1,10
3,3,1,10
1,1,1,10
12,12,1,10
9,9,1,10
5,5,1,10
9,9,1,10
1,1,1,10
7,7,1,10
13,13,1,10
2,2,1,10
5,5,1,10
2,2,1,10
0,0,1,10
14,14,1,10
4,4,1,10
9,9,1,10
8,8,1,10
3,3,1,10
10,10,1,10
11,11,1,10
0,0,1,10
2,2,1,10
9,9,1,10
4,4,1,10
2,2,1,10
5,5,1,10
2,2,1,10
6,14,0,10
13,13,1,10
4,4,1,10
0,0,1,10
2,2,1,10
14,14,1,10
0,0,1,10
12,12,1,10
7,7,1,10
4,4,1,10
14,14,1,10
2,2,1,10
14,14,1,10
7,7,1,10
5,5,1,10
4,4,1,10
13,13,1,10
2,2,1,10
4,4,1,10
10,10,1,10
14,14,1,10
8,8,1,10
13,13,1,10
7,7,1,10
4,4,1,10
10,10,1,10
11,11,1,10
0,0,1,10
4,4,1,10
8,8,1,10
2,2,1,10
0,0,1,10
1,1,1,10
12,12,1,10
14,14,1,10
4,4,1,10
12,12,1,10
0,0,1,10
8,8,1,10
11,11,1,10
5,5,1,10
2,2,1,10
9,9,1,10
8,8,1,10
10,10,1,10
14,14,1,10
0,0,1,10
8,8,1,10
14,14,1,10
1,1,1,10
3,3,1,10
5,5,1,10
14,14,1,10
7,7,1,10
2,2,1,10
9,9,1,10
0,0,1,10
5,5,1,10
1,1,1,10
5,5,1,10
7,7,1,10
4,4,1,10
5,5,1,10
10,10,1,10
3,3,1,10
8,8,1,10
12,12,1,10
11,11,1,10
3,3,1,10
11,11,1,10
3,9,0,10
9,9,1,10
9,9,1,10
5,5,1,10
4,4,1,10
13,13,1,10
12,12,1,10
9,9,1,10
14,3,0,10
5,5,1,10
7,7,1,10
7,7,1,10
1,1,1,10
9,9,1,10
4,4,1,10
8,8,1,10
14,14,1,10
14,14,1,10
9,9,1,10
4,4,1,10
6,6,1,10
4,4,1,10
0,0,1,10
14,14,1,10
1,1,1,10
11,11,1,10
13,13,1,10
13,13,1,10
8,8,1,10
5,5,1,10
2,2,1,10
13,13,1,10
6,6,1,10
1,1,1,10
13,13,1,10
8,8,1,10
9,9,1,10
12,12,1,10
13,13,1,10
7,7,1,10
14,14,1,10
13,13,1,10
7,7,1,10
9,9,1,10
11,11,1,10
2,2,1,10
4,4,1,10
3,3,1,10
0,0,1,10
6,6,1,10
0,0,1,10
13,13,1,10
5,5,1,10
7,7,1,10
1,1,1,10
5,8,0,10
0,0,1,10
14,14,1,10
13,13,1,10
0,0,1,10
9,9,1,10
2,2,1,10
11,11,1,10
1,1,1,10
2,2,1,10
8,8,1,10
4,4,1,10
0,0,1,10
2,2,1,10
14,14,1,10
10,10,1,10
13,13,1,10
7,7,1,10
14,14,1,10
4,4,1,10
3,3,1,10
12,12,1,10
1,1,1,10
7,7,1,10
10,10,1,10
13,13,1,10
2,2,1,10
5,5,1,10
4,4,1,10
14,14,1,10
0,0,1,10
5,5,1,10
12,12,1,10
14,14,1,10
7,7,1,10
10,10,1,10
0,0,1,10
14,14,1,10
2,2,1,10
7,7,1,10
14,14,1,10
4,4,1,10
2,2,1,10
2,2,1,10
3,3,1,10
0,0,1,10
14,14,1,10
3,3,1,10
0,0,1,10
3,3,1,10
13,13,1,10
3,3,1,10
14,14,1,10
6,6,1,10
5,5,1,10
0,0,1,10
2,2,1,10
0,0,1,10
4,4,1,10
6,6,1,10
5,5,1,10
13,13,1,10
10,10,1,10
2,2,1,10
13,13,1,10
3,3,1,10
10,10,1,10
5,5,1,10
7,7,1,10
13,13,1,10
8,8,1,10
6,6,1,10
5,5,1,10
8,8,1,10
4,4,1,10
5,5,1,10
10,10,1,10
8,8,1,10
6,6,1,10
11,11,1,10
0,0,1,10
4,4,1,10
13,13,1,10
0,0,1,10
11,11,1,10
13,13,1,10
2,2,1,10
13,13,1,10
0,0,1,10
10,10,1,10
10,10,1,10
6,2,0,10
4,4,1,10
5,5,1,10
8,8,1,10
14,14,1,10
14,14,1,10
10,10,1,10
3,3,1,10
4,4,1,10
0,0,1,10
8,8,1,10
6,6,1,10
6,6,1,10
10,10,1,10
9,9,1,10
