t,p,tf,noise_percentage
8,4,0,30
2,9,0,30
4,4,1,30
2,9,0,30
11,11,1,30
3,1,0,30
12,12,1,30
12,12,1,30
1,1,1,30
11,11,1,30
14,14,1,30
2,4,0,30
10,4,0,30
10,9,0,30
7,7,1,30
6,12,0,30
5,1,0,30
14,14,1,30
14,1,0,30
1,1,1,30
6,14,0,30
7,7,1,30
7,12,0,30
14,14,1,30
0,0,1,30
4,4,1,30
4,4,1,30
7,7,1,30
13,13,1,30
0,0,1,30
4,4,1,30
6,12,0,30
7,7,1,30
6,12,0,30
14,14,1,30
14,14,1,30
1,1,1,30
1,1,1,30
13,0,0,30
1,1,1,30
8,1,0,30
10,10,1,30
4,4,1,30
2,12,0,30
1,1,1,30
2,12,0,30
8,4,0,30
13,0,0,30
14,14,1,30
11,1,0,30
14,14,1,30
4,4,1,30
4,4,1,30
2,9,0,30
14,14,1,30
13,0,0,30
9,9,1,30
8,4,0,30
12,12,1,30
0,0,1,30
9,1,0,30
2,2,1,30
13,12,0,30
9,4,0,30
7,12,0,30
1,1,1,30
6,9,0,30
10,10,1,30
11,11,1,30
13,1,0,30
8,4,0,30
14,14,1,30
6,12,0,30
9,9,1,30
4,4,1,30
2,4,0,30
8,1,0,30
11,11,1,30
14,14,1,30
13,13,1,30
11,11,1,30
1,1,1,30
9,9,1,30
7,7,1,30
6,9,0,30
3,12,0,30
3,3,1,30
9,1,0,30
0,1,0,30
7,4,0,30
5,12,0,30
3,9,0,30
10,9,0,30
2,2,1,30
8,4,0,30
0,9,0,30
4,4,1,30
9,9,1,30
6,1,0,30
7,7,1,30
10,9,0,30
3,1,0,30
13,12,0,30
7,7,1,30
12,12,1,30
9,9,1,30
4,4,1,30
13,4,0,30
3,3,1,30
7,7,1,30
1,1,1,30
2,0,0,30
3,12,0,30
1,1,1,30
13,0,0,30
5,1,0,30
7,7,1,30
3,9,0,30
8,4,0,30
12,12,1,30
8,4,0,30
0,4,0,30
14,7,0,30
1,1,1,30
6,1,0,30
13,13,1,30
1,1,1,30
9,9,1,30
8,1,0,30
7,7,1,30
3,9,0,30
5,12,0,30
11,11,1,30
0,0,1,30
1,1,1,30
8,4,0,30
14,14,1,30
10,10,1,30
8,4,0,30
9,1,0,30
12,12,1,30
14,14,1,30
1,1,1,30
14,4,0,30
4,4,1,30
0,1,0,30
4,4,1,30
2,9,0,30
6,14,0,30
11,11,1,30
2,9,0,30
2,9,0,30
2,9,0,30
8,8,1,30
4,4,1,30
2,9,0,30
7,7,1,30
12,12,1,30
14,12,0,30
11,11,1,30
0,1,0,30
2,9,0,30
14,14,1,30
14,14,1,30
0,1,0,30
11,4,0,30
3,1,0,30
12,12,1,30
13,0,0,30
12,12,1,30
2,9,0,30
13,13,1,30
3,4,0,30
3,4,0,30
2,9,0,30
4,4,1,30
3,12,0,30
0,1,0,30
0,0,1,30
2,9,0,30
6,12,0,30
13,4,0,30
7,7,1,30
8,4,0,30
3,9,0,30
0,9,0,30
11,11,1,30
5,1,0,30
11,11,1,30
0,1,0,30
7,7,1,30
3,3,1,30
0,0,1,30
6,4,0,30
0,1,0,30
7,12,0,30
6,12,0,30
2,9,0,30
12,12,1,30
6,9,0,30
6,12,0,30
13,4,0,30
9,9,1,30
5,12,0,30
14,9,0,30
3,1,0,30
12,12,1,30
5,12,0,30
6,14,0,30
10,9,0,30
8,4,0,30
0,1,0,30
10,10,1,30
3,12,0,30
10,4,0,30
2,9,0,30
6,12,0,30
2,9,0,30
2,4,0,30
2,9,0,30
1,1,1,30
6,12,0,30
4,4,1,30
9,9,1,30
7,4,0,30
8,4,0,30
1,1,1,30
5,12,0,30
5,1,0,30
7,12,0,30
6,14,0,30
5,12,0,30
1,1,1,30
13,0,0,30
4,4,1,30
0,0,1,30
5,12,0,30
7,7,1,30
13,4,0,30
4,4,1,30
6,10,0,30
3,1,0,30
1,1,1,30
9,9,1,30
13,12,0,30
5,1,0,30
9,9,1,30
7,7,1,30
4,4,1,30
11,11,1,30
4,4,1,30
9,9,1,30
9,1,0,30
1,1,1,30
5,1,0,30
11,11,1,30
5,1,0,30
5,1,0,30
10,4,0,30
5,12,0,30
2,2,1,30
7,4,0,30
3,9,0,30
2,9,0,30
5,4,0,30
14,14,1,30
13,0,0,30
9,9,1,30
9,9,1,30
12,12,1,30
7,7,1,30
13,12,0,30
10,9,0,30
5,1,0,30
3,14,0,30
8,1,0,30
12,12,1,30
4,4,1,30
0,1,0,30
0,1,0,30
5,1,0,30
13,13,1,30
6,11,0,30
11,11,1,30
10,4,0,30
7,7,1,30
7,11,0,30
11,11,1,30
11,12,0,30
1,1,1,30
11,11,1,30
13,12,0,30
5,1,0,30
1,1,1,30
10,10,1,30
11,11,1,30
3,9,0,30
1,1,1,30
5,1,0,30
2,12,0,30
5,1,0,30
5,1,0,30
12,12,1,30
6,4,0,30
6,12,0,30
10,9,0,30
3,4,0,30
14,4,0,30
9,1,0,30
3,1,0,30
2,9,0,30
1,1,1,30
9,9,1,30
1,1,1,30
6,4,0,30
10,9,0,30
11,12,0,30
0,0,1,30
4,4,1,30
6,1,0,30
1,1,1,30
1,1,1,30
0,1,0,30
7,7,1,30
4,4,1,30
3,1,0,30
0,0,1,30
3,9,0,30
3,4,0,30
8,4,0,30
14,1,0,30
3,12,0,30
12,12,1,30
7,7,1,30
4,4,1,30
13,13,1,30
13,0,0,30
14,14,1,30
11,11,1,30
5,1,0,30
0,0,1,30
6,12,0,30
4,4,1,30
1,1,1,30
7,7,1,30
6,12,0,30
12,12,1,30
11,11,1,30
0,0,1,30
12,12,1,30
13,11,0,30
10,10,1,30
3,9,0,30
6,12,0,30
11,1,0,30
4,4,1,30
9,1,0,30
0,9,0,30
11,11,1,30
4,4,1,30
14,14,1,30
10,9,0,30
5,1,0,30
3,4,0,30
14,14,1,30
1,4,0,30
1,1,1,30
9,9,1,30
11,11,1,30
5,1,0,30
4,1,0,30
2,9,0,30
12,12,1,30
7,7,1,30
4,4,1,30
14,1,0,30
11,1,0,30
1,1,1,30
14,14,1,30
12,12,1,30
8,4,0,30
10,10,1,30
0,0,1,30
6,4,0,30
3,9,0,30
6,11,0,30
11,11,1,30
0,0,1,30
3,9,0,30
3,3,1,30
10,9,0,30
10,4,0,30
11,11,1,30
14,14,1,30
12,12,1,30
13,13,1,30
2,9,0,30
2,12,0,30
2,12,0,30
1,1,1,30
9,9,1,30
14,14,1,30
8,4,0,30
3,3,1,30
9,9,1,30
4,4,1,30
3,9,0,30
4,4,1,30
8,4,0,30
3,9,0,30
13,4,0,30
14,14,1,30
0,4,0,30
11,11,1,30
8,4,0,30
0,1,0,30
6,4,0,30
7,7,1,30
8,8,1,30
2,4,0,30
14,12,0,30
5,1,0,30
11,11,1,30
7,11,0,30
4,4,1,30
10,10,1,30
6,6,1,30
0,1,0,30
0,0,1,30
14,12,0,30
5,1,0,30
3,1,0,30
9,1,0,30
3,1,0,30
0,1,0,30
4,4,1,30
4,4,1,30
10,9,0,30
0,1,0,30
13,4,0,30
9,9,1,30
9,1,0,30
10,4,0,30
8,8,1,30
5,1,0,30
6,12,0,30
10,4,0,30
5,1,0,30
1,1,1,30
11,11,1,30
10,4,0,30
10,10,1,30
0,0,1,30
8,4,0,30
2,4,0,30
6,11,0,30
2,9,0,30
12,12,1,30
0,0,1,30
5,12,0,30
8,4,0,30
10,4,0,30
1,1,1,30
11,12,0,30
11,11,1,30
11,12,0,30
13,4,0,30
13,1,0,30
3,14,0,30
2,9,0,30
9,9,1,30
6,11,0,30
14,11,0,30
14,11,0,30
3,9,0,30
10,9,0,30
5,12,0,30
8,4,0,30
0,0,1,30
5,1,0,30
13,11,0,30
9,4,0,30
5,1,0,30
3,9,0,30
13,4,0,30
4,4,1,30
8,1,0,30
4,4,1,30
14,14,1,30
14,1,0,30
10,9,0,30
2,9,0,30
0,1,0,30
13,12,0,30
3,9,0,30
4,4,1,30
9,9,1,30
13,0,0,30
2,12,0,30
7,7,1,30
12,12,1,30
4,4,1,30
6,11,0,30
6,4,0,30
13,12,0,30
7,7,1,30
12,12,1,30
3,1,0,30
7,7,1,30
10,10,1,30
8,1,0,30
14,1,0,30
5,1,0,30
6,14,0,30
9,9,1,30
12,12,1,30
6,12,0,30
14,1,0,30
3,12,0,30
2,9,0,30
8,1,0,30
1,1,1,30
4,4,1,30
8,1,0,30
4,4,1,30
7,4,0,30
13,4,0,30
0,4,0,30
14,14,1,30
12,12,1,30
0,1,0,30
5,12,0,30
8,4,0,30
5,12,0,30
10,4,0,30
13,12,0,30
4,4,1,30
12,12,1,30
9,9,1,30
13,13,1,30
6,11,0,30
0,1,0,30
11,11,1,30
14,14,1,30
4,4,1,30
8,1,0,30
3,1,0,30
5,12,0,30
0,1,0,30
9,9,1,30
10,9,0,30
1,1,1,30
5,1,0,30
10,4,0,30
12,12,1,30
4,4,1,30
9,1,0,30
11,12,0,30
1,1,1,30
7,7,1,30
0,4,0,30
13,13,1,30
7,12,0,30
2,9,0,30
10,10,1,30
2,9,0,30
1,1,1,30
10,4,0,30
1,1,1,30
7,9,0,30
13,12,0,30
5,1,0,30
10,12,0,30
11,11,1,30
11,11,1,30
13,0,0,30
8,4,0,30
3,4,0,30
13,0,0,30
1,1,1,30
11,12,0,30
13,4,0,30
3,12,0,30
13,13,1,30
3,3,1,30
5,12,0,30
9,9,1,30
12,12,1,30
3,3,1,30
10,10,1,30
5,1,0,30
5,1,0,30
5,1,0,30
9,9,1,30
10,10,1,30
12,12,1,30
11,11,1,30
6,1,0,30
11,11,1,30
4,4,1,30
12,12,1,30
7,7,1,30
13,13,1,30
3,12,0,30
4,4,1,30
5,12,0,30
13,13,1,30
0,0,1,30
0,9,0,30
11,1,0,30
6,11,0,30
12,12,1,30
13,4,0,30
10,4,0,30
0,1,0,30
6,4,0,30
13,13,1,30
0,0,1,30
6,12,0,30
3,4,0,30
14,14,1,30
11,12,0,30
1,1,1,30
7,7,1,30
11,11,1,30
0,1,0,30
14,14,1,30
6,14,0,30
12,12,1,30
13,0,0,30
14,9,0,30
7,7,1,30
3,3,1,30
9,9,1,30
8,1,0,30
13,12,0,30
6,12,0,30
13,12,0,30
8,4,0,30
4,4,1,30
0,1,0,30
8,4,0,30
3,9,0,30
3,9,0,30
5,1,0,30
13,12,0,30
7,7,1,30
14,14,1,30
0,1,0,30
12,12,1,30
14,14,1,30
3,9,0,30
8,1,0,30
12,12,1,30
3,1,0,30
14,4,0,30
8,1,0,30
3,9,0,30
0,1,0,30
9,9,1,30
11,11,1,30
4,1,0,30
11,11,1,30
11,12,0,30
13,0,0,30
3,12,0,30
2,9,0,30
12,12,1,30
5,1,0,30
7,7,1,30
5,12,0,30
0,1,0,30
6,12,0,30
11,11,1,30
8,1,0,30
4,4,1,30
12,12,1,30
5,1,0,30
10,10,1,30
0,0,1,30
14,1,0,30
0,0,1,30
0,0,1,30
3,12,0,30
1,1,1,30
1,1,1,30
9,1,0,30
12,12,1,30
1,1,1,30
5,12,0,30
14,1,0,30
2,9,0,30
11,11,1,30
0,0,1,30
14,1,0,30
5,1,0,30
4,4,1,30
11,11,1,30
8,1,0,30
5,12,0,30
14,14,1,30
8,1,0,30
9,9,1,30
2,0,0,30
6,1,0,30
9,1,0,30
3,1,0,30
10,9,0,30
8,4,0,30
1,1,1,30
12,12,1,30
1,1,1,30
13,11,0,30
3,3,1,30
9,1,0,30
10,4,0,30
5,1,0,30
9,1,0,30
10,9,0,30
7,4,0,30
8,1,0,30
2,9,0,30
2,9,0,30
5,1,0,30
14,14,1,30
2,4,0,30
6,12,0,30
13,13,1,30
4,4,1,30
1,1,1,30
3,9,0,30
4,4,1,30
11,11,1,30
2,2,1,30
0,0,1,30
14,14,1,30
7,7,1,30
1,1,1,30
4,4,1,30
1,1,1,30
7,11,0,30
13,0,0,30
2,2,1,30
9,9,1,30
12,12,1,30
12,12,1,30
9,1,0,30
8,4,0,30
5,1,0,30
0,1,0,30
7,7,1,30
14,12,0,30
3,1,0,30
7,7,1,30
3,9,0,30
8,4,0,30
11,11,1,30
11,11,1,30
1,1,1,30
2,9,0,30
3,4,0,30
7,12,0,30
9,1,0,30
3,9,0,30
2,2,1,30
9,9,1,30
7,7,1,30
9,1,0,30
4,4,1,30
3,3,1,30
12,12,1,30
1,1,1,30
14,14,1,30
3,3,1,30
13,13,1,30
5,1,0,30
7,7,1,30
6,12,0,30
10,4,0,30
1,1,1,30
14,14,1,30
0,1,0,30
11,12,0,30
14,12,0,30
13,0,0,30
8,4,0,30
11,11,1,30
4,4,1,30
9,1,0,30
1,1,1,30
2,9,0,30
10,4,0,30
11,11,1,30
13,13,1,30
12,12,1,30
4,1,0,30
5,12,0,30
2,9,0,30
8,4,0,30
2,9,0,30
8,4,0,30
12,12,1,30
2,9,0,30
2,9,0,30
2,4,0,30
4,4,1,30
4,4,1,30
0,4,0,30
3,1,0,30
13,13,1,30
12,12,1,30
3,9,0,30
11,11,1,30
7,7,1,30
8,4,0,30
7,7,1,30
10,4,0,30
7,7,1,30
2,9,0,30
3,3,1,30
2,9,0,30
12,12,1,30
1,1,1,30
14,1,0,30
12,12,1,30
5,1,0,30
8,4,0,30
3,9,0,30
2,9,0,30
7,12,0,30
7,4,0,30
11,11,1,30
12,12,1,30
2,9,0,30
7,12,0,30
0,0,1,30
2,2,1,30
11,11,1,30
0,0,1,30
3,12,0,30
2,9,0,30
12,12,1,30
2,9,0,30
11,4,0,30
12,12,1,30
13,0,0,30
6,12,0,30
6,9,0,30
13,12,0,30
10,9,0,30
9,9,1,30
9,4,0,30
12,12,1,30
8,4,0,30
10,9,0,30
6,14,0,30
12,12,1,30
3,9,0,30
12,12,1,30
8,1,0,30
9,4,0,30
7,7,1,30
0,0,1,30
14,4,0,30
10,4,0,30
8,1,0,30
6,12,0,30
7,4,0,30
11,11,1,30
8,4,0,30
1,1,1,30
7,7,1,30
9,9,1,30
3,12,0,30
6,11,0,30
12,12,1,30
1,1,1,30
6,9,0,30
11,12,0,30
10,1,0,30
6,11,0,30
3,1,0,30
14,14,1,30
14,2,0,30
6,1,0,30
5,1,0,30
4,4,1,30
5,12,0,30
4,4,1,30
5,12,0,30
5,1,0,30
13,1,0,30
4,4,1,30
12,12,1,30
2,9,0,30
0,1,0,30
11,11,1,30
12,12,1,30
7,7,1,30
2,9,0,30
6,14,0,30
10,9,0,30
5,12,0,30
5,1,0,30
1,1,1,30
7,4,0,30
11,11,1,30
8,4,0,30
1,1,1,30
6,11,0,30
7,7,1,30
10,9,0,30
6,9,0,30
5,1,0,30
2,4,0,30
4,4,1,30
14,1,0,30
4,4,1,30
0,0,1,30
3,4,0,30
13,4,0,30
1,1,1,30
5,1,0,30
4,4,1,30
9,1,0,30
0,1,0,30
9,9,1,30
13,4,0,30
8,1,0,30
1,1,1,30
10,9,0,30
0,0,1,30
5,1,0,30
5,1,0,30
11,11,1,30
2,9,0,30
12,12,1,30
6,12,0,30
14,1,0,30
12,12,1,30
5,1,0,30
14,14,1,30
6,4,0,30
12,12,1,30
11,11,1,30
1,1,1,30
7,7,1,30
12,12,1,30
8,4,0,30
1,1,1,30
14,12,0,30
9,9,1,30
8,4,0,30
8,4,0,30
13,13,1,30
5,12,0,30
9,9,1,30
6,9,0,30
2,12,0,30
14,14,1,30
8,8,1,30
11,11,1,30
7,7,1,30
7,7,1,30
8,4,0,30
5,12,0,30
11,12,0,30
2,9,0,30
7,11,0,30
11,11,1,30
14,1,0,30
8,1,0,30
14,1,0,30
6,12,0,30
6,4,0,30
3,1,0,30
1,1,1,30
8,8,1,30
7,11,0,30
12,12,1,30
9,9,1,30
9,9,1,30
5,1,0,30
10,9,0,30
9,9,1,30
2,9,0,30
8,1,0,30
2,4,0,30
6,4,0,30
8,4,0,30
7,12,0,30
8,4,0,30
12,12,1,30
11,11,1,30
2,2,1,30
11,11,1,30
11,11,1,30
5,12,0,30
1,1,1,30
14,14,1,30
13,13,1,30
4,4,1,30
14,14,1,30
14,4,0,30
13,1,0,30
10,9,0,30
2,9,0,30
10,1,0,30
9,1,0,30
5,12,0,30
5,1,0,30
1,1,1,30
13,4,0,30
9,9,1,30
1,1,1,30
8,4,0,30
11,11,1,30
0,1,0,30
2,9,0,30
1,1,1,30
2,9,0,30
12,12,1,30
1,1,1,30
12,12,1,30
11,11,1,30
6,14,0,30
12,12,1,30
8,4,0,30
2,9,0,30
13,0,0,30
3,3,1,30
6,12,0,30
1,1,1,30
0,0,1,30
2,9,0,30
6,11,0,30
13,4,0,30
2,9,0,30
7,7,1,30
6,11,0,30
12,12,1,30
8,1,0,30
0,1,0,30
1,4,0,30
12,12,1,30
3,9,0,30
10,4,0,30
4,4,1,30
14,12,0,30
10,9,0,30
6,12,0,30
4,4,1,30
6,12,0,30
0,0,1,30
11,12,0,30
5,1,0,30
1,1,1,30
1,1,1,30
13,4,0,30
3,12,0,30
6,12,0,30
3,12,0,30
10,10,1,30
14,1,0,30
4,4,1,30
11,4,0,30
1,1,1,30
0,1,0,30
0,4,0,30
10,9,0,30
14,14,1,30
3,1,0,30
1,1,1,30
5,12,0,30
3,12,0,30
2,9,0,30
11,1,0,30
10,9,0,30
8,4,0,30
1,1,1,30
0,1,0,30
4,4,1,30
6,9,0,30
0,1,0,30
5,1,0,30
2,9,0,30
4,4,1,30
8,4,0,30
1,1,1,30
4,4,1,30
13,13,1,30
9,9,1,30
12,12,1,30
9,9,1,30
1,1,1,30
14,14,1,30
14,1,0,30
11,11,1,30
10,9,0,30
8,1,0,30
14,12,0,30
12,12,1,30
3,9,0,30
12,12,1,30
2,9,0,30
13,13,1,30
14,14,1,30
9,1,0,30
9,1,0,30
5,1,0,30
10,10,1,30
7,7,1,30
6,2,0,30
6,12,0,30
1,1,1,30
14,14,1,30
7,4,0,30
4,4,1,30
0,0,1,30
5,12,0,30
0,0,1,30
0,0,1,30
14,14,1,30
12,12,1,30
7,11,0,30
8,1,0,30
14,12,0,30
4,4,1,30
4,4,1,30
2,2,1,30
14,14,1,30
4,4,1,30
0,0,1,30
6,14,0,30
1,1,1,30
11,11,1,30
9,9,1,30
14,12,0,30
1,1,1,30
14,14,1,30
13,4,0,30
8,1,0,30
11,11,1,30
12,12,1,30
6,12,0,30
14,14,1,30
11,4,0,30
2,2,1,30
8,4,0,30
5,1,0,30
5,1,0,30
9,9,1,30
11,12,0,30
10,9,0,30
5,12,0,30
1,1,1,30
6,9,0,30
13,13,1,30
6,14,0,30
7,7,1,30
2,9,0,30
11,12,0,30
12,12,1,30
3,1,0,30
0,1,0,30
1,4,0,30
0,1,0,30
10,9,0,30
1,1,1,30
0,0,1,30
7,7,1,30
9,1,0,30
5,1,0,30
9,1,0,30
1,1,1,30
6,12,0,30
2,9,0,30
10,9,0,30
8,1,0,30
0,0,1,30
9,4,0,30
13,13,1,30
11,12,0,30
10,9,0,30
8,4,0,30
12,12,1,30
13,13,1,30
14,1,0,30
7,7,1,30
1,1,1,30
14,14,1,30
0,4,0,30
11,11,1,30
6,1,0,30
4,4,1,30
7,11,0,30
9,9,1,30
13,14,0,30
12,12,1,30
5,1,0,30
13,13,1,30
4,4,1,30
4,4,1,30
12,12,1,30
1,1,1,30
2,9,0,30
10,9,0,30
11,11,1,30
7,12,0,30
8,4,0,30
9,1,0,30
4,4,1,30
13,13,1,30
9,9,1,30
7,7,1,30
7,7,1,30
8,1,0,30
0,1,0,30
11,12,0,30
4,4,1,30
2,9,0,30
11,12,0,30
3,1,0,30
6,9,0,30
10,9,0,30
4,4,1,30
1,1,1,30
11,11,1,30
14,14,1,30
0,0,1,30
7,12,0,30
2,9,0,30
7,7,1,30
6,11,0,30
13,13,1,30
8,4,0,30
11,11,1,30
0,1,0,30
0,0,1,30
9,1,0,30
2,4,0,30
1,1,1,30
3,9,0,30
3,12,0,30
4,4,1,30
3,3,1,30
11,11,1,30
13,12,0,30
10,10,1,30
10,1,0,30
4,4,1,30
10,9,0,30
12,12,1,30
13,13,1,30
